Indicator ID,Dimension List,Timeframe,Numeric Value,Missing Value Flag,Confidence Interval Low,Confidence Interval High,Standard Error,LocaleID,Locale,Locale Level,Locale State FIPS Code,Locale County FIPS Code,Locale County SSA Code,Locale HRR Code,Total,Age,Sex,Race Ethnicity,Income And Poverty Status,Educational Attainment,Health Insurance Status,Sexual Orientation,Marital Status,Family Type,Veteran Status,Country Of Birth,Disability Status,Obesity Status,Characteristic Of School Or Student,Other,Geography,Modifier1,Modifier2,Modifier3,Modifier4,Modifier5,Numerator,Denominator
158988100,"Aged 15-17 years; White, non-Hispanic (Of mother)","2005-2011","3.5",,"3.3","3.7","0.1",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1241","354370"
158988097,"Aged 18-19 years; White, non-Hispanic (Of mother)","2005-2011","18.2",,"17.6","18.7","0.3",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"4019","221202"
158988096,"Aged 15-17 years; Black or African American, non-Hispanic (Of mother)","2005-2011","19.8",,"18.7","20.9","0.5",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1300","65690"
158988099,"Aged 18-19 years; Black or African American, non-Hispanic (Of mother)","2005-2011","66.2",,"63.8","68.6","1.2",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"2926","44188"
158988093,"Hispanic or Latino (Of mother)","2005-2011","60.9",,"59.6","62.2","0.7",9,"Connecticut","State","09","9",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"8544","140329"
158988094,"White, non-Hispanic (Of mother)","2005-2011","9.1",,"8.9","9.4","0.1",9,"Connecticut","State","09","9",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"5260","575572"
158988095,"Black or African American, non-Hispanic (Of mother)","2005-2011","38.5",,"37.3","39.6","0.6",9,"Connecticut","State","09","9",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"4226","109878"
158990459,"Total","2005-2011","18.0",,"17.4","18.6","0.3",409,"Connecticut - Fairfield","County","09","9001",,,"Total",,,,,,,,,,,,,,,,,,,,,,"3814","211769"
158990460,"Aged 15-17 years (Of mother)","2005-2011","8.5",,"8.0","8.9","0.2",409,"Connecticut - Fairfield","County","09","9001",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1168","138091"
158990461,"Aged 18-19 years (Of mother)","2005-2011","35.9",,"34.5","37.3","0.7",409,"Connecticut - Fairfield","County","09","9001",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"2646","73678"
158990462,"Hispanic or Latino (Of mother)","2005-2011","51.8",,"49.5","54.0","1.1",409,"Connecticut - Fairfield","County","09","9001",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"2046","39520"
158990463,"White, non-Hispanic (Of mother)","2005-2011","4.9",,"4.5","5.2","0.2",409,"Connecticut - Fairfield","County","09","9001",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"649","133654"
158990464,"Black or African American, non-Hispanic (Of mother)","2005-2011","36.0",,"33.9","38.2","1.1",409,"Connecticut - Fairfield","County","09","9001",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1090","30237"
158990465,"Total","2005-2011","27.1",,"26.4","27.8","0.4",410,"Connecticut - Hartford","County","09","9003",,,"Total",,,,,,,,,,,,,,,,,,,,,,"5691","210166"
158990466,"Aged 15-17 years (Of mother)","2005-2011","13.3",,"12.7","13.9","0.3",410,"Connecticut - Hartford","County","09","9003",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1751","131453"
158990467,"Aged 18-19 years (Of mother)","2005-2011","50.1",,"48.5","51.6","0.8",410,"Connecticut - Hartford","County","09","9003",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"3940","78713"
158990468,"Hispanic or Latino (Of mother)","2005-2011","73.4",,"70.9","76.0","1.3",410,"Connecticut - Hartford","County","09","9003",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"3146","42851"
158990469,"White, non-Hispanic (Of mother)","2005-2011","9.5",,"9.0","10.0","0.3",410,"Connecticut - Hartford","County","09","9003",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1190","125368"
158990470,"Black or African American, non-Hispanic (Of mother)","2005-2011","38.0",,"36.0","40.1","1.1",410,"Connecticut - Hartford","County","09","9003",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1307","34376"
158990471,"Total","2005-2011","12.4",,"11.3","13.4","0.5",411,"Connecticut - Litchfield","County","09","9005",,,"Total",,,,,,,,,,,,,,,,,,,,,,"517","41764"
158990472,"Aged 15-17 years (Of mother)","2005-2011","5.4",,"4.5","6.2","0.4",411,"Connecticut - Litchfield","County","09","9005",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"154","28737"
158990473,"Aged 18-19 years (Of mother)","2005-2011","27.9",,"25.0","30.7","1.5",411,"Connecticut - Litchfield","County","09","9005",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"363","13027"
158990474,"Hispanic or Latino (Of mother)","2005-2011","27.6",,"21.3","35.1","3.4",411,"Connecticut - Litchfield","County","09","9005",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"65","2357"
158990475,"White, non-Hispanic (Of mother)","2005-2011","11.3",,"10.2","12.4","0.5",411,"Connecticut - Litchfield","County","09","9005",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"426","37754"
158990476,"Black or African American, non-Hispanic (Of mother)","2005-2011","30.3",,"18.8","46.3","6.6",411,"Connecticut - Litchfield","County","09","9005",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"21","693"
158990477,"Total","2005-2011","10.6",,"9.6","11.7","0.5",412,"Connecticut - Middlesex","County","09","9007",,,"Total",,,,,,,,,,,,,,,,,,,,,,"380","35748"
158990478,"Aged 15-17 years (Of mother)","2005-2011","4.2",,"3.4","5.1","0.4",412,"Connecticut - Middlesex","County","09","9007",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"93","22399"
158990479,"Aged 18-19 years (Of mother)","2005-2011","21.5",,"19.0","24.0","1.3",412,"Connecticut - Middlesex","County","09","9007",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"287","13349"
158990480,"Hispanic or Latino (Of mother)","2005-2011","27.7",,"21.5","35.3","3.4",412,"Connecticut - Middlesex","County","09","9007",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"66","2379"
158990481,"White, non-Hispanic (Of mother)","2005-2011","7.9",,"6.9","8.9","0.5",412,"Connecticut - Middlesex","County","09","9007",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"232","29486"
158990482,"Black or African American, non-Hispanic (Of mother)","2005-2011","30.0",,"23.6","37.4","3.4",412,"Connecticut - Middlesex","County","09","9007",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"77","2570"
158990483,"Total","2005-2011","24.8",,"24.2","25.5","0.3",413,"Connecticut - New Haven","County","09","9009",,,"Total",,,,,,,,,,,,,,,,,,,,,,"5339","215076"
158990484,"Aged 15-17 years (Of mother)","2005-2011","13.6",,"13.0","14.3","0.3",413,"Connecticut - New Haven","County","09","9009",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1713","125763"
158990485,"Aged 18-19 years (Of mother)","2005-2011","40.6",,"39.3","41.9","0.7",413,"Connecticut - New Haven","County","09","9009",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"3626","89313"
158990486,"Hispanic or Latino (Of mother)","2005-2011","64.0",,"61.6","66.5","1.3",413,"Connecticut - New Haven","County","09","9009",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"2557","39923"
158990487,"White, non-Hispanic (Of mother)","2005-2011","9.3",,"8.7","9.8","0.3",413,"Connecticut - New Haven","County","09","9009",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1230","132899"
158990488,"Black or African American, non-Hispanic (Of mother)","2005-2011","43.8",,"41.6","46.0","1.1",413,"Connecticut - New Haven","County","09","9009",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1514","34602"
158990489,"Total","2005-2011","22.0",,"20.9","23.2","0.6",414,"Connecticut - New London","County","09","9011",,,"Total",,,,,,,,,,,,,,,,,,,,,,"1386","62903"
158990490,"Aged 15-17 years (Of mother)","2005-2011","7.8",,"6.9","8.7","0.4",414,"Connecticut - New London","County","09","9011",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"306","39161"
158990491,"Aged 18-19 years (Of mother)","2005-2011","45.5",,"42.8","48.2","1.4",414,"Connecticut - New London","County","09","9011",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1080","23742"
158990492,"Hispanic or Latino (Of mother)","2005-2011","50.2",,"45.0","55.5","2.7",414,"Connecticut - New London","County","09","9011",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"349","6947"
158990493,"White, non-Hispanic (Of mother)","2005-2011","16.9",,"15.7","18.0","0.6",414,"Connecticut - New London","County","09","9011",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"816","48389"
158990494,"Black or African American, non-Hispanic (Of mother)","2005-2011","38.2",,"32.6","43.9","2.9",414,"Connecticut - New London","County","09","9011",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"176","4603"
158990495,"Total","2005-2011","6.9",,"6.1","7.6","0.4",415,"Connecticut - Tolland","County","09","9013",,,"Total",,,,,,,,,,,,,,,,,,,,,,"337","49006"
158990496,"Aged 15-17 years (Of mother)","2005-2011","3.6",,"2.8","4.6","0.4",415,"Connecticut - Tolland","County","09","9013",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"73","20130"
158990497,"Aged 18-19 years (Of mother)","2005-2011","9.1",,"8.0","10.2","0.6",415,"Connecticut - Tolland","County","09","9013",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"264","28876"
158990498,"Hispanic or Latino (Of mother)","2005-2011","19.1",,"14.3","25.2","2.7",415,"Connecticut - Tolland","County","09","9013",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"51","2664"
158990499,"White, non-Hispanic (Of mother)","2005-2011","5.9",,"5.2","6.7","0.4",415,"Connecticut - Tolland","County","09","9013",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"249","42093"
158990500,"Black or African American, non-Hispanic (Of mother)","2005-2011","15.5",,"10.3","22.2","2.9",415,"Connecticut - Tolland","County","09","9013",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"29","1877"
158990501,"Total","2005-2011","24.0",,"22.3","25.8","0.9",416,"Connecticut - Windham","County","09","9015",,,"Total",,,,,,,,,,,,,,,,,,,,,,"749","31152"
158990502,"Aged 15-17 years (Of mother)","2005-2011","12.2",,"10.6","13.9","0.8",416,"Connecticut - Windham","County","09","9015",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"209","17111"
158990503,"Aged 18-19 years (Of mother)","2005-2011","38.5",,"35.2","41.7","1.7",416,"Connecticut - Windham","County","09","9015",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"540","14041"
158990504,"Hispanic or Latino (Of mother)","2005-2011","71.6",,"62.9","80.2","4.4",416,"Connecticut - Windham","County","09","9015",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"264","3688"
158990505,"White, non-Hispanic (Of mother)","2005-2011","18.0",,"16.4","19.7","0.8",416,"Connecticut - Windham","County","09","9015",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"468","25929"
158990506,"Black or African American, non-Hispanic (Of mother)","2005-2011","DSU","DSU",,,,416,"Connecticut - Windham","County","09","9015",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"12","920"
158968619,"Total","2010","18.7",,"17.9","19.4","0.4",9,"Connecticut","State","09","9",,,"Total",,,,,,,,,,,,,,,,,,,,,,"2274","121885"
158968620,"Aged 15-17 years (Of mother)","2010","8.4",,"7.7","9.1","0.3",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"622","74039"
158968621,"Aged 18-19 years (Of mother)","2010","34.5",,"32.9","36.2","0.8",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1652","47846"
158968628,"Aged 15-17 years; Hispanic or Latino (Of mother)","2010","25.6",,"22.8","28.4","1.4",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"322","12575"
158968622,"Aged 18-19 years; Hispanic or Latino (Of mother)","2010","89.8",,"83.5","96.1","3.2",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"782","8711"
158968630,"Aged 15-17 years; White, non-Hispanic (Of mother)","2010","3.0",,"2.5","3.5","0.2",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"148","49309"
158968627,"Aged 18-19 years; White, non-Hispanic (Of mother)","2010","15.8",,"14.4","17.2","0.7",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"483","30606"
158968626,"Aged 15-17 years; Black or African American, non-Hispanic (Of mother)","2010","15.5",,"13.0","18.1","1.3",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"145","9330"
158968629,"Aged 18-19 years; Black or African American, non-Hispanic (Of mother)","2010","55.2",,"49.5","60.9","2.9",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"364","6595"
158968623,"Hispanic or Latino (Of mother)","2010","51.9",,"48.8","54.9","1.6",9,"Connecticut","State","09","9",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"1104","21286"
158968624,"White, non-Hispanic (Of mother)","2010","7.9",,"7.3","8.5","0.3",9,"Connecticut","State","09","9",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"631","79915"
158968625,"Black or African American, non-Hispanic (Of mother)","2010","32.0",,"29.2","34.7","1.4",9,"Connecticut","State","09","9",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"509","15925"
158970989,"Total","2010","15.4",,"14.0","16.8","0.7",409,"Connecticut - Fairfield","County","09","9001",,,"Total",,,,,,,,,,,,,,,,,,,,,,"468","30376"
158970990,"Aged 15-17 years (Of mother)","2010","6.5",,"5.4","7.6","0.6",409,"Connecticut - Fairfield","County","09","9001",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"130","19920"
158970991,"Aged 18-19 years (Of mother)","2010","32.3",,"28.9","35.8","1.8",409,"Connecticut - Fairfield","County","09","9001",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"338","10456"
158970992,"Hispanic or Latino (Of mother)","2010","40.7",,"35.6","45.8","2.6",409,"Connecticut - Fairfield","County","09","9001",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"242","5947"
158970993,"White, non-Hispanic (Of mother)","2010","4.2",,"3.3","5.2","0.5",409,"Connecticut - Fairfield","County","09","9001",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"79","18810"
158970994,"Black or African American, non-Hispanic (Of mother)","2010","32.8",,"27.5","38.2","2.7",409,"Connecticut - Fairfield","County","09","9001",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"144","4386"
158970995,"Total","2010","24.7",,"22.9","26.5","0.9",410,"Connecticut - Hartford","County","09","9003",,,"Total",,,,,,,,,,,,,,,,,,,,,,"735","29772"
158970996,"Aged 15-17 years (Of mother)","2010","12.0",,"10.5","13.6","0.8",410,"Connecticut - Hartford","County","09","9003",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"223","18520"
158970997,"Aged 18-19 years (Of mother)","2010","45.5",,"41.6","49.4","2.0",410,"Connecticut - Hartford","County","09","9003",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"512","11252"
158970998,"Hispanic or Latino (Of mother)","2010","64.4",,"58.2","70.6","3.2",410,"Connecticut - Hartford","County","09","9003",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"413","6411"
158970999,"White, non-Hispanic (Of mother)","2010","8.8",,"7.4","10.2","0.7",410,"Connecticut - Hartford","County","09","9003",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"151","17171"
158971000,"Black or African American, non-Hispanic (Of mother)","2010","32.4",,"27.4","37.4","2.5",410,"Connecticut - Hartford","County","09","9003",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"163","5032"
158971001,"Total","2010","11.2",,"8.7","14.3","1.4",411,"Connecticut - Litchfield","County","09","9005",,,"Total",,,,,,,,,,,,,,,,,,,,,,"65","5781"
158971002,"Aged 15-17 years (Of mother)","2010","5.5",,"3.5","8.4","1.2",411,"Connecticut - Litchfield","County","09","9005",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"22","3968"
158971003,"Aged 18-19 years (Of mother)","2010","23.7",,"17.2","31.9","3.6",411,"Connecticut - Litchfield","County","09","9005",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"43","1813"
158971004,"Hispanic or Latino (Of mother)","2010","DSU","DSU",,,,411,"Connecticut - Litchfield","County","09","9005",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"11","338"
158971005,"White, non-Hispanic (Of mother)","2010","10.0",,"7.4","13.1","1.4",411,"Connecticut - Litchfield","County","09","9005",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"52","5216"
158971006,"Black or African American, non-Hispanic (Of mother)","2010","DSU","DSU",,,,411,"Connecticut - Litchfield","County","09","9005",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,,
158971007,"Total","2010","10.8",,"8.2","14.1","1.5",412,"Connecticut - Middlesex","County","09","9007",,,"Total",,,,,,,,,,,,,,,,,,,,,,"55","5078"
158971008,"Aged 15-17 years (Of mother)","2010","DSU","DSU",,,,412,"Connecticut - Middlesex","County","09","9007",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,,
158971009,"Aged 18-19 years (Of mother)","2010","25.8",,"19.1","34.1","3.7",412,"Connecticut - Middlesex","County","09","9007",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"49","1898"
158971010,"Hispanic or Latino (Of mother)","2010","DSU","DSU",,,,412,"Connecticut - Middlesex","County","09","9007",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,,
158971011,"White, non-Hispanic (Of mother)","2010","8.9",,"6.2","12.2","1.5",412,"Connecticut - Middlesex","County","09","9007",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"37","4173"
158971012,"Black or African American, non-Hispanic (Of mother)","2010","DSU","DSU",,,,412,"Connecticut - Middlesex","County","09","9007",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"10","348"
158971013,"Total","2010","21.1",,"19.5","22.8","0.8",413,"Connecticut - New Haven","County","09","9009",,,"Total",,,,,,,,,,,,,,,,,,,,,,"648","30659"
158971014,"Aged 15-17 years (Of mother)","2010","9.9",,"8.4","11.3","0.7",413,"Connecticut - New Haven","County","09","9009",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"174","17640"
158971015,"Aged 18-19 years (Of mother)","2010","36.4",,"33.1","39.7","1.7",413,"Connecticut - New Haven","County","09","9009",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"474","13019"
158971016,"Hispanic or Latino (Of mother)","2010","53.4",,"47.7","59.2","2.9",413,"Connecticut - New Haven","County","09","9009",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"330","6176"
158971017,"White, non-Hispanic (Of mother)","2010","7.5",,"6.3","8.8","0.6",413,"Connecticut - New Haven","County","09","9009",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"138","18391"
158971018,"Black or African American, non-Hispanic (Of mother)","2010","35.0",,"29.7","40.2","2.7",413,"Connecticut - New Haven","County","09","9009",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"173","4949"
158971019,"Total","2010","18.6",,"15.8","21.4","1.4",414,"Connecticut - New London","County","09","9011",,,"Total",,,,,,,,,,,,,,,,,,,,,,"166","8918"
158971020,"Aged 15-17 years (Of mother)","2010","6.6",,"4.7","9.2","1.1",414,"Connecticut - New London","County","09","9011",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"37","5566"
158971021,"Aged 18-19 years (Of mother)","2010","38.5",,"31.8","45.1","3.4",414,"Connecticut - New London","County","09","9011",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"129","3352"
158971022,"Hispanic or Latino (Of mother)","2010","49.3",,"37.0","64.5","6.8",414,"Connecticut - New London","County","09","9011",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"53","1074"
